Establecimiento;Tipo;Direccion;Numero;CodigoPostal;Coordenada_X;Coordenada_Y;Altitud;Municipio;Plazas
COEUR DE FILET (CORAZON DE SOLOMILLO);RESTAURANTE;SUN BEACH, L-F21/22  C.C. ;0;38670;0;0;0;ADEJE;100
COFRADIA DE PESCADORES;RESTAURANTE;PYA. DE LAS TERESITAS;0;38120;0;0;0;SANTA CRUZ DE TENERIFE;60
COFRADIA DE PESCADORES;RESTAURANTE;C/. ALMIRANTE GRAVINA, 28;0;38508;0;0;0;GÜIMAR;0
COFRADIA DE PESCADORES NTRA. SRA. DE CANDELARIA;BAR;EL POZO COFRADIA DE PESCADORES, S/N. ;0;38530;0;0;0;CANDELARIA;40
COFRADIA DEL MAR, LA;RESTAURANTE;CTRA. GENERAL EL GUINCHO, 41 ;0;38450;0;0;0;GARACHICO;48
COFRADIA PESCADORES NTRA. SRA. LAS MERCEDES;BAR;COFRAD. PESCAD. NTRA. SRA. LAS MERCEDES  (ALTO);0;38650;0;0;0;ARONA;0
COLEGAS, LOS;RESTAURANTE;GENERAL LA ESTRELLA, 1 CTRA. ;0;38640;0;0;0;ARONA;0
COLGADIZO, EL;BAR;NUEVA, 29 ;0;38280;0;0;0;TEGUESTE;0
COLIBRI PLAYA;RESTAURANTE;MARITIMA, S/N. AVDA. ;0;38630;0;0;0;ARONA;54
COLIFLOR;BAR;GENERAL YAGUE, 74 ;0;38570;0;0;0;FASNIA;10
COLINA BLANCA;BAR;APARTHOTEL COLINA BLANCA ;0;38660;0;0;0;ADEJE;114
COLINA BLANCA;RESTAURANTE;APARTHOTEL COLINA BLANCA (SAN EUGENIO) ;0;38660;0;0;0;ADEJE;96
COLINA BLANCA;CAFETERIA;APART. COLINA BLANCA - URB. SAN EUGENIO ;0;38670;0;0;0;ADEJE;0
COLINA VERDE;RESTAURANTE;CTRA. LA OROTAVA - LAS CAÑADAS  TF 821, KM - 14 ;0;38000;0;0;0;LA OROTAVA;95
COLINA, LA;RESTAURANTE;PROSPERIDAD, 102 BAJO ;0;38006;0;0;0;SANTA CRUZ DE TENERIFE;16
COLISEUM;RESTAURANTE;C/. SAN BLAS, 22 (C.C. SAN BLAS, L-13);0;38620;0;0;0;SAN MIGUEL;0
COLMADO, EL;BAR;SOR MARIA DE JESUS, 1 BAJO ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
COLMENA I, LA;BAR;LA HOYA, 27 ;0;38400;0;0;0;PUERTO DE LA CRUZ;0
COLMENA II, LA;BAR;SEBASTIAN PADRON ACOSTA (EDIF. GUARICO) ;0;38400;0;0;0;PUERTO DE LA CRUZ;96
COLMENA, LA;BAR;HOTEL SANTA MARIA, 54 ;0;38650;0;0;0;ADEJE;20
COLOMBINA;BAR;CENTRO VERONICA I LOC. 21 ;0;38640;0;0;0;ARONA;0
COLOMBINA;BAR;PRINCESA YBALLA BLQ. 2, L-2 URB. ;0;38000;0;0;0;LA LAGUNA;0
COLOMBINA, LA;BAR;EDIF. VALDES CENTER, A-35 ;0;38640;0;0;0;ARONA;0
COLOMBINO;BAR;CARDENAL CISNEROS, 3 ;0;38010;0;0;0;SANTA CRUZ DE TENERIFE;30
COLOMBINO;BAR;FRANCISCO RAMOS, 5 ;0;38320;0;0;0;LA LAGUNA;20
COLOMBINO;BAR-CAFETERIA;SAN MIGUEL DE CHIMISAY, 62 (SUBIDA AL CARDONAL);0;38108;0;0;0;LA LAGUNA;0
COLOMBINO;RESTAURANTE;CTRA. GENERAL LAS GALLETAS ;0;38639;0;0;0;ARONA;22
COLOMBINO II;TASCA;GENERAL LAS GALLETAS, 25 CTRA. ;0;38631;0;0;0;ARONA;0
COLOMBO;BAR;BARROSO ;0;38000;0;0;0;LA OROTAVA;0
COLON;BAR-CAFETERIA;C/ GENERAL FRANCO, 47;NULL;38650;0;0;0;ARONA;0
COLON;BAR;ESTACION, 51 ;0;38000;0;0;0;TACORONTE;0
COLON;RESTAURANTE;LA PAZ URB. (EDIF. COLON) ;0;38400;0;0;0;PUERTO DE LA CRUZ;60
COLON;CAFETERIA;TOP CENTRO C.C. (TABAIBA BAJA) ;0;38379;0;0;0;EL ROSARIO;80
COLON;RESTAURANTE;PENETRACION AVDA. (EDIF.COLON BAJO) ;0;38660;0;0;0;ARONA;50
COLON BEACH;PIZZERIA;C.C. PUERTO COLON, L-107 (SAN EUGENIO BAJO);0;38670;0;0;0;ADEJE;70
COLON II;RESTAURANTE;PASEO MARITIMO (EDIF. BAHIA, L-1) ;0;38640;0;0;0;ARONA;115
COLONIA;CAFETERIA;PUNTA BRAVA. LA HACIENDA. ;0;38000;0;0;0;PUERTO DE LA CRUZ;0
COLONIA TOVAR;RESTAURANTE;REDONDO-LAS VISTAS, 9 CMNO.;0;38430;0;0;0;ICOD DE LOS VINOS;150
COLONIAL;BAR;PUEBLO TORVISCAS URB.  ;0;38660;0;0;0;ADEJE;0
COLONIAL;RESTAURANTE;PLAYAS DE FAÑABE, L-60/62 C.C. ;0;38670;0;0;0;ADEJE;50
COLOR CAFÉ;BAR;PZA. DEL CHARCO (EDIF. RINCON PUERTO) ;0;38400;0;0;0;PUERTO DE LA CRUZ;0
COLORADO;RESTAURANTE;PATRICIO ANRAN PRADO, 2 ;0;38007;0;0;0;SANTA CRUZ DE TENERIFE;48
COLORADO, EL;BAR;EL CARDONAL BLQ. 64, L-97 ;0;38000;0;0;0;LA LAGUNA;0
COLOSEO;RESTAURANTE;LAGUNA PARK LOC. 7 C.C. (SAN EUGENIO) ;0;38000;0;0;0;ADEJE;44
COLUMBIA;BAR;CTRA. EL AMPARO ;0;38438;0;0;0;ICOD DE LOS VINOS;0
COLUMBIA;BAR;CAPITAN, 3 ;0;38000;0;0;0;SANTA URSULA;0
COLUMBIA;BAR;CTRA. GENERAL TACO, 108 ;0;38000;0;0;0;LA LAGUNA;20
COLUMBUS;RESTAURANTE;MARITIMA AVDA. PUNTA HIDALGO ;0;38240;0;0;0;LA LAGUNA;68
COLUMBUS;BAR;URB. SAN EUGENIO ;0;38008;0;0;0;ADEJE;104
COLUMBUS;RESTAURANTE;CLUB PARAISO DEL SOL. LAS AMERICAS PYA. ;0;38660;0;0;0;ARONA;130
COLUMBUS;RESTAURANTE;TORVISCAS ALTO (EDIF. ANDALUCIA) ;0;38660;0;0;0;ADEJE;207
COLUMNA DE SIEMPRE;BAR;GENERAL LA PORVORA, 51 CTRA. ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;10
COMADRES, LAS;RESTAURANTE;SANTA ANA, L-2 URB.  ;0;38631;0;0;0;ARONA;32
COMANCHE;BAR;ANGEL ROMERO, 10  1ª.TRANSV. ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
COMBATE II;BAR;SUAREZ GUERRA, 24 ;0;38002;0;0;0;SANTA CRUZ DE TENERIFE;0
COMBATE, EL;BAR;CALLEJON DEL COMBATE, 16 ;0;38002;0;0;0;SANTA CRUZ DE TENERIFE;0
COMEDOR DE LA ESQUINA, EL;RESTAURANTE;C.C. ALCAMPO, L-57;0;38291;0;0;0;LA LAGUNA;148
COMEDOR DE PILI, EL;RESTAURANTE;RODRIGUEZ AMADOR, 20 ;0;38260;0;0;0;LA LAGUNA;42
COMEDOR, EL;RESTAURANTE;VIEJA SANTA URSULA, 37 CTRA. ;0;38400;0;0;0;SANTA URSULA;0
COMELON DEL MERCADO, EL;RESTAURANTE;C/. DARIAS Y PADRON, 1 (C.C. NTRA. SRA. DE AFRICA, PLANTA 1ª, L-39) ;0;38003;0;0;0;SANTA CRUZ DE TENERIFE;74
COMELON ZUMOTECA;CAFETERIA;FRANCISCO AFONSO CARRILLO, S/N. AVDA. (EDIF. BAHIA PLAYA, L-8);0;38400;347282;3143811;15;PUERTO DE LA CRUZ;48
COMIC;BAR;C.C. VERONICA III LOC. 10 ;0;38000;0;0;0;ARONA;0
COMIC (COMICO);BAR;C.C. PUERTO COLON, L-136;0;38660;0;0;0;ADEJE;0
COMIDAS LA UNION;RESTAURANTE;C/ PARROCO DIEGO CEDRES Y SANCHEZ, 4;0;38435;0;0;0;TANQUE;200
COMIDILLA DE LA CIUDAD, LA (TALK OF THE TOON);CIBER CAFE;TEIDE, L-27 C.C. ;0;38660;0;0;0;ADEJE;40
COMIENZO, EL;BAR-CAFETERIA;C/ IRIARTE, 24;0;38400;0;0;0;PUERTO DE LA CRUZ;35
COMO DECÍA MI PADRE;RESTAURANTE;SAN FRANCISCO DE PAULA, 142 ;0;38205;0;0;0;LA LAGUNA;44
COMPADRE, EL;BAR;MAJUELOS AV.,ED. EL SOBRAL-PORTON B-3 ;0;38108;0;0;0;SANTA CRUZ DE TENERIFE;0
COMPADRES, LOS;RESTAURANTE;CLAUDIO, 9 ;0;38300;0;0;0;LA OROTAVA;50
COMPLEJO AMARILLA GOLF;RESTAURANTE;"AMARILLA GOLF AND COUNTRY CLUB URB.  (AVDA. MARIA DE LOS ANGELES ASCANIO CULLEN, ""CASA CLUB AMARILLA";0;38620;0;0;0;SAN MIGUEL;88
COMPLEJO DEPORTIVO EL MAYORAZGO;BAR-CAFETERIA;C/ PINTOR HERNANDEZ QUINTANA, S/N - COMPLEJO DEPORTIVO EL MAYORAZGO UTE;0;NULL;28,39422949;-16,53088868;0;LA OROTAVA;40
COMPLEJO DEPORTIVO EL SAUZAL;CAFETERIA;OLIMPIA, S/N.;0;38360;359926;3151203;405;EL SAUZAL;48
COMPLEJO DEPORTIVO PAULINO RIVERO BAUTE;CAFETERIA;C/. SAN CRISTOBAL, S/N. (COMPLEJO DEPORTIVO PAULINO RIVERO BAUTE);0;38360;0;0;0;EL SAUZAL;0
COMPLEJO HOSPITALARIO NTRA. SRA. DE LA CANDELARIA;BAR;DEL ROSARIO, S/N. CTRA.  ;0;38010;0;0;0;SANTA CRUZ DE TENERIFE;0
COMPLEJO, EL;BAR;IGLESIA PZA. ;0;38260;0;0;0;LA LAGUNA;0
COMPOSTELA;CAFETERIA;PIEDRA REDONDA (EDIF. MARILYN, 12 L-2) ;0;38670;0;0;0;ADEJE;64
COMPOSTELA;CAFETERIA;C/. PIEDRA REDONDA, 21 (EDIF. SARA) ;0;38670;330135;3111946;266;ADEJE;66
COMPOSTELANA;RESTAURANTE;AVDA. VENEZUELA, 3;0;38400;0;0;0;PUERTO DE LA CRUZ;132
COMPOSTELANA II;RESTAURANTE;PLAZA DEL CHARCO, 7 LOCAL BAJO;0;38400;0;0;0;PUERTO DE LA CRUZ;0
COMPOSTELANA PLAZA;RESTAURANTE;PLAZA DEL CHARCO, 12A ;0;38400;0;0;0;PUERTO DE LA CRUZ;136
CON ENTULLO;BAR-CAFETERIA;AVDA. SANTA CRUZ, 120;0;38611;0;0;0;GRANADILLA DE ABONA;0
CON SABOR ANDALUZ;TASCA;AVDA. TRES DE MAYO, 9/11 (C.C. TRES DE MAYO, L-A3);0;38005;0;0;0;SANTA CRUZ DE TENERIFE;70
CONCAGUA, LA;RESTAURANTE;AUTOVIA OROTAVA-ICOD C-820, 3 ;0;38420;0;0;0;SAN JUAN DE LA RAMBLA;68
CONCEPCION;BAR;CTRA.TRUJILLO ;0;38640;0;0;0;ARONA;10
CONCEPCION;CAFETERIA;C/. HERMANOS MARRERO, 6 ;0;38023;0;0;0;LA LAGUNA;30
CONCEPCION, LA;RESTAURANTE;BDA. CONCEPCION, 2 ;0;38670;0;0;0;ADEJE;200
CONCEPCIONES, LOS;BAR;SAN JUAN DE LA CRUZ, ESQ. RIBADENEYRA, 15 ;0;38009;0;0;0;SANTA CRUZ DE TENERIFE;0
CONCHA, LA;TERRAZA DE VERANO;DARSENA PESQUERA SANTA CRUZ ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
CONCHITA;BAR;LA LADERA ;0;38120;0;0;0;SANTA CRUZ DE TENERIFE;8
CONCHITA;BAR-CAFETERIA;C/ ALCALDE MANDILLO TEJERA - URB. LOS GLADIOLOS, BLQ. 11, L-3;14;38007;0;0;0;SANTA CRUZ DE TENERIFE;0
CONCORDIA;BAR;GENERALISIMO AVDA. HOTEL CONCORDIA PLAYA ;0;38000;0;0;0;PUERTO DE LA CRUZ;0
CONDADO, EL;CAFE;CHAYOFITA, 7 AVDA. (EDIF. MESEÑA, L-4A) ;0;38650;331464;3104582;23;ARONA;15
CONDAL;BAR;VUELTA DE LOS PAJAROS ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;20
CONDAL Y PEÑAMIL;CAFETERIA;CALLEJON DEL COMBATE, 13 ;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;24
CONDE;CAFETERIA;C/. LA SARDINERA, 20;0;38290;0;0;0;EL ROSARIO;50
CONDE DE MONTECRISTO;RESTAURANTE;BAJADA EL SOCORRO (EL PORTEZUELO) ;0;38280;0;0;0;LA LAGUNA;120
CONDOR, EL;BAR;SAN  MIGUEL DE CHIMISAY AVDA., 64 ;0;38000;0;0;0;LA LAGUNA;30
CONDUCTOR;BAR;OBISPO PEREZ CACERES, 30 ;0;38006;0;0;0;SANTA CRUZ DE TENERIFE;0
CONEJERO, EL;BAR;AV. SAN LORENZO, 1 ;0;38626;0;0;0;ARONA;0
CONEJERO, EL;BAR;CRUZ DE LA CEBOLLA, 2 ;0;38300;0;0;0;PUERTO DE LA CRUZ;12
CONFITERIA LA CASITA DE CHOCOLATE;BAR-CAFETERIA;CTRA. PROVINCIAL LA CUESTA DE LA VILLA, 141;NULL;38390;28,41949715;-16,5025422;0;SANTA URSULA;26
CONGELADOS CANARIOS;BAR;MENDEZ NU|EZ, 90 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
CONIPA;RESTAURANTE;EL PASO, S/N. AVDA. ;0;38108;0;0;0;LA LAGUNA;52
CONIPA II;RESTAURANTE;LOS MAJUELOS, 6 AVDA. ;0;38108;0;0;0;LA LAGUNA;52
CONQUISTA, LA;BAR;LA IGLESIA, 6 PZA. ;0;38470;0;0;0;LOS SILOS;0
CONSTANZA;AREPERA;GENERAL VALLE SAN LORENZO, 64 CTRA. ;0;38626;0;0;0;ARONA;40
CONSUELO;BAR;NAVA Y GRIMON, 11 ;0;38000;0;0;0;LA LAGUNA;25
CONSUELO;RESTAURANTE;ESPAÑA, 101  ;0;38390;0;0;0;SANTA URSULA;32
CONSULADO, EL;BAR;MORALES, 9 ;0;38000;0;0;0;LA LAGUNA;0
CONTEMPORANEO;RESTAURANTE;RAMBLA GENERAL FRANCO, 116 ;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;60
CONTIEMPO WINE BAR;BAR-CAFETERIA;C/ TEOBALDO POWER, 26;26;38002;0;0;0;SANTA CRUZ DE TENERIFE;20
CONTINENTAL;CAFETERIA;LA MARINA, S/N. (EDIF. CONTINENTAL) (MILICIAS DE GARACHICO);0;38002;0;0;0;SANTA CRUZ DE TENERIFE;51
CONTINENTAL;CAFETERIA;C/. MARTINEZ MORALES, 3;0;38320;0;0;0;LA LAGUNA;0
CONTRA'H;BAR;GENERAL DEL NORTE, S/N. (TORREON) ;0;38350;0;0;0;TACORONTE;0
CONTROL STOP;BAR;ANTIGUO, 20 CMNO. ;0;38390;0;0;0;SANTA URSULA;0
CONTROL STOP;BAR;CTRA. CUESTA DE LA VILLA ;0;38390;0;0;0;SANTA URSULA;37
CONUCO;BAR;HELIODORO RODRIGUEZ LOPEZ, 26 ;0;38005;0;0;0;SANTA CRUZ DE TENERIFE;15
CONVIVIO (COMVITE);RESTAURANTE;C/. PORLIER, 69 ;0;38004;0;0;0;SANTA CRUZ DE TENERIFE;68
COOK HOUSE OCEANIA (CASA DE COMIDAS OCEANIA);RESTAURANTE;RAMBLA LAS GALLETAS, 13 ;0;38630;0;0;0;ARONA;18
COOL RUNNINGS (CORRIENDO FRESCO);BAR;PLAYAZUL, L-7 EDIF. ;0;38660;0;0;0;ARONA;0
COOPERATIVA;BAR;FRENTE A LA COOPERATIVA ;0;38000;0;0;0;ARONA;0
COOPERATIVA SAN SEBASTIAN;RESTAURANTE;GENERAL A PLAYA SAN JUAN, S/N. CTRA. (EDIF. CAMPO SAN SEBASTIAN);0;38670;0;0;0;ADEJE;92
COPA DE ORO;BAR;CTRA. GENERAL DEL NORTE, 92 ;0;38350;0;0;0;TACORONTE;25
COPA, LA;BAR;GARCIA  ESTRADA, 63 ;0;38410;0;0;0;LOS REALEJOS;45
COPACABANA;BAR;BLANCO, 4, L-A Ó L-IZQDO.;0;38400;0;0;0;PUERTO DE LA CRUZ;50
COPENHAGUE;RESTAURANTE;DR. INGRAM, 7 ;0;38026;0;0;0;PUERTO DE LA CRUZ;55
COPIHUES, LOS;HAMBURGUESERÍA;C/. HERACLIO SANCHEZ, 35 ;0;38204;0;0;0;LA LAGUNA;0
COPITA, LA;TASCA;C/. CANDELARIA, 8 ;0;38003;0;0;0;SANTA CRUZ DE TENERIFE;60
COPPER KETTLE (TETERA DORADA);BAR;JACARANDA, S/N. PASEO ;0;38000;0;0;0;SANTIAGO DEL TEIDE;0
COPPER KETTLE, THE (LA TETERA DORADA);BAR;VIGILIA PARK, L-25 (PTO. SANTIAGO) ;0;38683;0;0;0;SANTIAGO DEL TEIDE;25
COQUELUCHE;BAR;LA CALETA CASA LA ENDRAMADA, 6 ;0;38670;0;0;0;ADEJE;60
COQUIVACOA;PARRILLA;SAN BENITO, 7;0;38410;0;0;0;LOS REALEJOS;300
CORAL;RESTAURANTE;DEL LITORAL, L-B1 AVDA. (C.C. CARLOTA) ;0;38650;0;0;0;ARONA;188
CORAL II;CAFETERIA;MENDEZ NU|EZ, 8 ;0;38003;0;0;0;SANTA CRUZ DE TENERIFE;22
CORAL MAR;RESTAURANTE;URB. CORAL MAR (COSTA DEL SILENCIO) ;0;38000;0;0;0;ARONA;112
CORAL, EL;BAR;C/ NIVARIA, 32 ;0;38108;0;0;0;LA LAGUNA;30
CORAL, EL;BAR;"MERCADO N. SRA. AFRICA; EXTERIOR 27-28";0;38005;0;0;0;SANTA CRUZ DE TENERIFE;0
CORAL, EL;RESTAURANTE;PASAJE LOS VILLAS, 15 ;0;38260;0;0;0;ARICO;42
CORALES PARAISO, LOS;RESTAURANTE;OASIS PARAISO, L-1 C.C.  ;0;38670;0;0;0;ADEJE;50
CORALES, LOS;RESTAURANTE;SIRENA, 14 ;0;38436;0;0;0;SANTIAGO DEL TEIDE;32
CORALES, LOS;BAR;LAS GALLETAS ;0;38000;0;0;0;ARONA;0
CORAZON DE JESUS;BAR;CORAZON DE JESUS, 3 ;0;38297;0;0;0;TEGUESTE;0
CORAZON DE JESUS;BAR;CORAZON DE JESUS, 113 ;0;38270;0;0;0;LA LAGUNA;5
CORAZON DE JESUS;BAR;CORAZON DE JESUS ;0;38000;0;0;0;LA LAGUNA;0
CORAZON DE SOLOMILLO;RESTAURANTE;JUAN XXIII, 6 ;0;38650;0;0;0;ARONA;100
CORAZONES, LOS;BAR;PLAZA DE LA IGLESIA ;0;38260;0;0;0;LA LAGUNA;20
CORAZONES, LOS;BAR;CTRA. GENERAL PLAZA LA GLESIA, 17;0;38260;0;0;0;LA LAGUNA;0
CORBETA BAR;BAR;APTOS. GREEN PARK (URB. GOLF DEL SUR) ;0;38620;0;0;0;SAN MIGUEL;50
CORDERA, LA;RESTAURANTE;LA CORDERA, 2 ;0;38200;0;0;0;LA LAGUNA;40
CORDERO SEGOVIANO, EL;RESTAURANTE;GENERAL DEL NORTE KM. 14.5, S/N. CTRA. ;0;38330;0;0;0;LA LAGUNA;70
CORDOBES;BAR;CTRA. CHIMICHE SAN ISIDRO, S/N ;0;38000;0;0;0;GRANADILLA DE ABONA;0
CORDOBES;TASCA;POLIGONO PADRE ANCHIETA BL.13/L-6 ;0;38203;0;0;0;LA LAGUNA;0
CORDOBES;BAR;AVDA. ABONA, 38 (SAN ISIDRO);0;38611;0;0;0;GRANADILLA DE ABONA;0
CORINA;BAR;DE LOS OLIVOS, 69 CTRA. ;0;38670;0;0;0;ADEJE;0
CORINTO;RESTAURANTE;C.C. VISTASUR, L-22/23;0;38660;0;0;0;ARONA;228
CORNETO;BAR;C/. EL HORNO (RES. CLUB PARAISO L-10);0;38678;0;0;0;ADEJE;0
COROMOTO;RESTAURANTE;PINOLERIS, 53 ;0;38300;0;0;0;LA OROTAVA;50
COROMOTO;BAR;ARGUAYO ;0;38000;0;0;0;LA GUANCHA;0
COROMOTO;RESTAURANTE;COROMOTO, 7 ;0;38680;0;0;0;GUIA DE ISORA;48
COROMOTO, LA;BAR;PINOLERIS, 33 ;0;38000;0;0;0;LA OROTAVA;0
CORONA;BAR;STA. CRUZ DE CALIFORNIA, S/N ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;25
CORONEL, EL;BAR;MAGALI, L-9 C. C. ;0;38000;0;0;0;ARONA;0
CORONELA, LA;RESTAURANTE;COLON, S/N. AVDA. (PYA. DE MARTIANEZ);0;38400;0;0;0;PUERTO DE LA CRUZ;80
CORRAL DE ANTONINO, EL;RESTAURANTE;C/.TALAVERA, 18 ;0;38291;0;0;0;SANTA CRUZ DE TENERIFE;0
CORRAL DEL GUANCHE, EL;RESTAURANTE;GENERAL ADEJE CTRA. (BDA. IBOYBO) ;0;38678;0;0;0;ADEJE;76
CORRALA, LA;CAFETERIA;C/. LA FRAGATA, 8;0;38618;0;0;0;GRANADILLA DE ABONA;90
CORRALES;BAR;ASTROFISICO FRANCISCO SANCHEZ AVDA., 12 ;0;38204;0;0;0;LA LAGUNA;15
CORREA;BAR-CAFETERIA;JUAN RODRIGUEZ SANTOS, 8  ;0;38010;0;0;0;SANTA CRUZ DE TENERIFE;25
CORREA;BAR;NARCISO, 7 ;0;38000;0;0;0;EL ROSARIO;0
CORREILLO, EL;RESTAURANTE;PEREZ ZAMORA, 12;0;38400;0;0;0;PUERTO DE LA CRUZ;52
CORREO VENCEDOR, EL (THE WINNING POST);BAR;GARDEN CITY - LOCAL 112-A ;0;38660;0;0;0;ADEJE;0
CORREO VIEJO, EL;BAR;C/. EL DURAZNO, 42;0;38430;0;0;0;ICOD DE LOS VINOS;13
CORRIENTE;BAR-CAFETERIA;CANDELARIA DEL LOMO, 41 ;0;38300;0;0;0;LA OROTAVA;32
CORTA2;CAFETERIA;C/. VILLALBA HERVAS, 3 ;0;38002;0;0;0;SANTA CRUZ DE TENERIFE;67
CORTE INGLES, EL;RESTAURANTE;TRES DE MAYO, 7 AVDA. (EDIF. EL CORTE INGLES);0;38003;0;0;0;SANTA CRUZ DE TENERIFE;118
CORTE INGLES, EL;CAFETERIA;TRES DE MAYO, 7 AVDA. (EDIF. EL CORTE INGLES);0;38003;0;0;0;SANTA CRUZ DE TENERIFE;350
CORTIJO CASA JUAN, EL;RESTAURANTE;ANDRES BELLO, 2 ;0;38206;0;0;0;LA LAGUNA;50
CORTIJO, EL;BAR;GENERAL DEL SUR KM. 07, 45 CTRA. ;0;38108;0;0;0;SANTA CRUZ DE TENERIFE;0
CORTIJO, EL;RESTAURANTE;AMARILLA GOLF URB. (APTOS. FAIRWAY) ;0;38000;0;0;0;SAN MIGUEL;44
CORTIJO, EL;BAR;CTRA. VIEJA DE LA ESPERANZA ;0;38000;0;0;0;LA LAGUNA;0
CORTIJO, EL;RESTAURANTE;GENERAL  DE GUAZA CTRA.  ;0;38627;0;0;0;ARONA;78
CORTIJO, EL;BAR;BUNGALOWS EL CORTIJO ;0;38000;0;0;0;ADEJE;0
CORTXO;RESTAURANTE;PLAZA IRINEO GONZALEZ, 5;5;38002;0;0;0;SANTA CRUZ DE TENERIFE;0
CORUJA, LA;CAFETERIA;C/. SAN FELIPE, 15;0;38400;0;0;0;PUERTO DE LA CRUZ;51
CORZOS, LOS;BAR;EDIF. CERROMAR, LOCAL 3 - ASOMADA LOS CERES ;0;38000;0;0;0;ARONA;0
COSAS RICAS;BAR;AVDA. DE LA HABANA, 9 (EDIF. ACUARIO BAJO);0;38650;0;0;0;ARONA;0
COSAS RIQUISIMAS;BAR;C/. FRANCISCO RAMOS, 40;0;38320;0;0;0;LA LAGUNA;16
COSECHA, LA;RESTAURANTE;EL BERIL URB. (HOTEL ALTAMIRA BAJOS) ;0;38670;0;0;0;ADEJE;156
COSECHERO, EL;RESTAURANTE;GENERAL EL SAUZAL, 82 CTRA.  ;0;38360;0;0;0;EL SAUZAL;66
COSMAR;CAFETERIA;CANARIAS, S/N. AVDA. (EDIF. BUENISER II, L-21);0;38410;0;0;0;LOS REALEJOS;62
COSME;BAR;CAMINO DEL CARRIL, 2 ;0;38000;0;0;0;PUERTO DE LA CRUZ;0
COSMOPOLITA;CAFETERIA;AVDA. BETHENCOURT Y MOLINA, 19A ESQ. LA HOYA;0;38400;0;0;0;PUERTO DE LA CRUZ;38
COSMOPOLITAN CAFE (CAFE COSMOPOLITA);CAFETERIA;AVDA. LAS GAVIOTAS, S/N. (EDIF. JARDIN CALETA, L-8A);0;38670;0;0;0;ADEJE;48
COSMOS;RESTAURANTE;GENERAL FRANCO ;0;38650;0;0;0;ARONA;16
COSTA;BAR;SUECIA, S/N. AVDA. (C.C. SAN TELMO PL. B-4B);0;38640;0;0;0;ARONA;0
COSTA , LA;BAR;TRINIDAD, 53 AVDA. ;0;38204;0;0;0;LA LAGUNA;8
COSTA AZUL;BAR;URB. LOS GLADIOLOS BLQ. 30 LOC. 32 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
COSTA BRAVA;RESTAURANTE;CTRA. GENERAL LOS ABRIGOS, S/N ;0;38000;0;0;0;GRANADILLA DE ABONA;42
COSTA BRAVA;RESTAURANTE;BENCOMO, 10-PUNTA BRAVA;0;38000;0;0;0;PUERTO DE LA CRUZ;38
COSTA DE ORO;RESTAURANTE;GENERAL EL BOTANICO, 14 CTRA. ;0;38400;0;0;0;PUERTO DE LA CRUZ;0
COSTA DEL SOL;BAR;GENERAL MOLA, 49 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
COSTA MAR;RESTAURANTE;CTRA. DE ACCESO A  ARAFO - LA HIDALGA KM.3;0;38550;0;0;0;ARAFO;24
COSTA MARTIANEZ;SELF-SERVICE;COLON, S/N. AVDA. (COMPLEJO MARTIANEZ) ;0;38400;0;0;0;PUERTO DE LA CRUZ;50
COSTA MARTIANEZ;RESTAURANTE;COLON, S/N. AVDA.  (COMPLEJO MARTIANEZ) ;0;38400;0;0;0;PUERTO DE LA CRUZ;180
COSTA RICA;RESTAURANTE;CTRA. DEL CHO, 8 ;0;38000;0;0;0;ARONA;60
COSTA ROJA;BAR;HOTEL MEDANO ;0;38000;0;0;0;GRANADILLA DE ABONA;0
COSTA SALADA;HOTEL RURAL;CMNO. LA COSTA, S/N. (FINCA OASIS);0;38270;0;0;0;LA LAGUNA;0
COSTA SUR;CAFETERIA;ANATOLIO DE FUENTES, S/N. NAVE 3;0;38000;375332;3147269;122;SANTA CRUZ DE TENERIFE;18
COSTA SUR;BAR;ANATOLIO FUENTES GARCIA, 3 POL.COSTA SUR ;0;38010;0;0;0;SANTA CRUZ DE TENERIFE;0
COSTA SUR 2;RESTAURANTE;C/. ANATOLIO FUENTES GARCIA, S/N. (POLIGONO COSTA SUR);0;38009;28,44532694;-16,27358437;0;SANTA CRUZ DE TENERIFE;70
COSTA VERDE;BAR;C/. ORELLANA - LEPANTO, 14 L-91;0;38005;0;0;0;SANTA CRUZ DE TENERIFE;0
COSTA VERDE;BAR;GARCILASO DE LA VEGA ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
COSTA VERDE DISCO BAR;PUB;SANTA CRUZ, 104 AVDA.TRASERA;0;38611;0;0;0;GRANADILLA DE ABONA;0
COSTA, LA;BAR;TRINIDAD_AVDA., 55 ;0;38000;0;0;0;LA LAGUNA;0
COSTAMAR;CAFETERIA;FINAL DE LA PYA. AVDA. ;0;38640;0;0;0;ARONA;0
